Label,auc,improve_sample_id,improve_chem_id
0.9912,0.9912,ACH-000343,Drug_564
0.8573,0.8573,ACH-000343,Drug_870
0.8163,0.8163,ACH-000343,Drug_1520
0.9258,0.9258,ACH-000343,Drug_643
0.9189,0.9189,ACH-000343,Drug_883
0.6143,0.6143,ACH-000343,Drug_614
0.8967,0.8967,ACH-000343,Drug_435
0.8968,0.8968,ACH-000343,Drug_665
0.9484,0.9484,ACH-000343,Drug_1005
0.7197,0.7197,ACH-000346,Drug_1326
0.4084,0.4084,ACH-000346,Drug_490
0.79,0.79,ACH-000346,Drug_558
0.3941,0.3941,ACH-000346,Drug_895
0.7216,0.7216,ACH-000346,Drug_1087
0.7017,0.7017,ACH-000346,Drug_768
0.7077,0.7077,ACH-000346,Drug_685
0.8074,0.8074,ACH-000346,Drug_413
0.7527,0.7527,ACH-000346,Drug_564
0.5703,0.5703,ACH-000346,Drug_870
0.6994,0.6994,ACH-000346,Drug_643
0.7697,0.7697,ACH-000346,Drug_883
0.5144,0.5144,ACH-000346,Drug_614
0.9094,0.9094,ACH-000346,Drug_802
0.8179,0.8179,ACH-000346,Drug_435
0.8766,0.8766,ACH-000346,Drug_665
0.7474,0.7474,ACH-000346,Drug_1040
0.7913,0.7913,ACH-000347,Drug_749
0.9136,0.9136,ACH-000347,Drug_1326
0.8334,0.8334,ACH-000347,Drug_558
0.8061,0.8061,ACH-000347,Drug_195
0.9113,0.9113,ACH-000347,Drug_1279
0.4256,0.4256,ACH-000347,Drug_1127
0.5419,0.5419,ACH-000347,Drug_685
0.87,0.87,ACH-000347,Drug_564
0.8021,0.8021,ACH-000347,Drug_1520
0.8624,0.8624,ACH-000347,Drug_643
0.9136,0.9136,ACH-000347,Drug_883
0.5645,0.5645,ACH-000347,Drug_614
0.8649,0.8649,ACH-000347,Drug_802
0.9294,0.9294,ACH-000347,Drug_435
0.9259,0.9259,ACH-000347,Drug_1507
0.9178,0.9178,ACH-000347,Drug_665
0.9415,0.9415,ACH-000347,Drug_1040
0.797,0.797,ACH-000348,Drug_749
0.46,0.46,ACH-000348,Drug_490
0.5937,0.5937,ACH-000348,Drug_195
0.9147,0.9147,ACH-000348,Drug_1279
0.8076,0.8076,ACH-000348,Drug_1087
0.2367,0.2367,ACH-000348,Drug_1127
0.9247,0.9247,ACH-000348,Drug_564
0.795,0.795,ACH-000348,Drug_870
0.7988,0.7988,ACH-000348,Drug_1520
0.8772,0.8772,ACH-000348,Drug_643
0.96,0.96,ACH-000348,Drug_883
0.3905,0.3905,ACH-000348,Drug_614
0.8624,0.8624,ACH-000348,Drug_802
0.9625,0.9625,ACH-000348,Drug_435
0.9836,0.9836,ACH-000348,Drug_1507
0.8832,0.8832,ACH-000348,Drug_665
0.8564,0.8564,ACH-000348,Drug_1005
0.5831,0.5831,ACH-000350,Drug_490
0.8143,0.8143,ACH-000350,Drug_558
0.7294,0.7294,ACH-000350,Drug_895
0.9285,0.9285,ACH-000350,Drug_1279
0.9135,0.9135,ACH-000350,Drug_768
0.7427,0.7427,ACH-000350,Drug_1127
0.7582,0.7582,ACH-000350,Drug_685
0.839,0.839,ACH-000350,Drug_413
0.8371,0.8371,ACH-000350,Drug_564
0.7623,0.7623,ACH-000350,Drug_1520
0.8346,0.8346,ACH-000350,Drug_883
0.5662,0.5662,ACH-000350,Drug_614
0.8446,0.8446,ACH-000350,Drug_802
0.8443,0.8443,ACH-000350,Drug_435
0.8557,0.8557,ACH-000350,Drug_1507
0.8861,0.8861,ACH-000350,Drug_665
0.83,0.83,ACH-000350,Drug_1005
0.8361,0.8361,ACH-000350,Drug_1040
0.7424,0.7424,ACH-000353,Drug_749
0.4564,0.4564,ACH-000353,Drug_490
0.6038,0.6038,ACH-000353,Drug_195
0.7771,0.7771,ACH-000353,Drug_1279
0.2816,0.2816,ACH-000353,Drug_1127
0.6526,0.6526,ACH-000353,Drug_685
0.8032,0.8032,ACH-000353,Drug_564
0.8735,0.8735,ACH-000353,Drug_1520
0.7162,0.7162,ACH-000353,Drug_643
0.7169,0.7169,ACH-000353,Drug_883
0.5487,0.5487,ACH-000353,Drug_614
0.7293,0.7293,ACH-000353,Drug_802
0.7441,0.7441,ACH-000353,Drug_435
0.897,0.897,ACH-000353,Drug_1507
0.7175,0.7175,ACH-000353,Drug_665
0.9412,0.9412,ACH-000353,Drug_1005
0.7566,0.7566,ACH-000353,Drug_1040
0.8518,0.8518,ACH-000356,Drug_749
0.9652,0.9652,ACH-000356,Drug_1326
0.5043,0.5043,ACH-000356,Drug_490
0.8129,0.8129,ACH-000356,Drug_558
0.5368,0.5368,ACH-000356,Drug_895
0.5133,0.5133,ACH-000356,Drug_195
0.8221,0.8221,ACH-000356,Drug_1279
0.9372,0.9372,ACH-000356,Drug_768
0.3301,0.3301,ACH-000356,Drug_1127
0.7532,0.7532,ACH-000356,Drug_685
0.8264,0.8264,ACH-000356,Drug_413
0.8634,0.8634,ACH-000356,Drug_564
0.6943,0.6943,ACH-000356,Drug_870
0.7817,0.7817,ACH-000356,Drug_643
0.951,0.951,ACH-000356,Drug_883
0.4495,0.4495,ACH-000356,Drug_614
0.7026,0.7026,ACH-000356,Drug_802
0.812,0.812,ACH-000356,Drug_1507
0.8567,0.8567,ACH-000356,Drug_665
0.556,0.556,ACH-000356,Drug_1005
0.7517,0.7517,ACH-000359,Drug_749
0.5629,0.5629,ACH-000359,Drug_490
0.9765,0.9765,ACH-000359,Drug_558
0.6038,0.6038,ACH-000359,Drug_895
0.6019,0.6019,ACH-000359,Drug_195
0.9294,0.9294,ACH-000359,Drug_1279
0.8916,0.8916,ACH-000359,Drug_1087
0.8902,0.8902,ACH-000359,Drug_768
0.3643,0.3643,ACH-000359,Drug_1127
0.9219,0.9219,ACH-000359,Drug_685
0.83,0.83,ACH-000359,Drug_413
0.9778,0.9778,ACH-000359,Drug_564
0.8159,0.8159,ACH-000359,Drug_870
0.6711,0.6711,ACH-000359,Drug_1520
0.8446,0.8446,ACH-000359,Drug_883
0.7518,0.7518,ACH-000359,Drug_614
0.9432,0.9432,ACH-000359,Drug_435
0.9644,0.9644,ACH-000359,Drug_1507
0.8647,0.8647,ACH-000359,Drug_665
0.7902,0.7902,ACH-000359,Drug_1005
1.0,1.0,ACH-000359,Drug_1040
0.8206,0.8206,ACH-000361,Drug_749
0.8635,0.8635,ACH-000361,Drug_1326
0.4654,0.4654,ACH-000361,Drug_490
0.8486,0.8486,ACH-000361,Drug_558
0.6378,0.6378,ACH-000361,Drug_895
0.9065,0.9065,ACH-000361,Drug_1279
0.7515,0.7515,ACH-000361,Drug_1087
0.8442,0.8442,ACH-000361,Drug_768
0.3293,0.3293,ACH-000361,Drug_1127
0.8381,0.8381,ACH-000361,Drug_685
0.8784,0.8784,ACH-000361,Drug_413
0.6439,0.6439,ACH-000361,Drug_870
0.8114,0.8114,ACH-000361,Drug_1520
0.7664,0.7664,ACH-000361,Drug_643
0.8158,0.8158,ACH-000361,Drug_883
0.6715,0.6715,ACH-000361,Drug_614
0.8916,0.8916,ACH-000361,Drug_802
0.8053,0.8053,ACH-000361,Drug_1005
0.8284,0.8284,ACH-000361,Drug_1040
0.8038,0.8038,ACH-000363,Drug_749
0.7608,0.7608,ACH-000363,Drug_1326
0.4932,0.4932,ACH-000363,Drug_490
0.7203,0.7203,ACH-000363,Drug_895
0.6746,0.6746,ACH-000363,Drug_195
0.8613,0.8613,ACH-000363,Drug_1279
0.9116,0.9116,ACH-000363,Drug_768
0.3489,0.3489,ACH-000363,Drug_1127
0.8297,0.8297,ACH-000363,Drug_685
0.8993,0.8993,ACH-000363,Drug_413
0.823,0.823,ACH-000363,Drug_564
0.6545,0.6545,ACH-000363,Drug_870
0.7922,0.7922,ACH-000363,Drug_1520
0.7997,0.7997,ACH-000363,Drug_643
0.6053,0.6053,ACH-000363,Drug_614
0.8814,0.8814,ACH-000363,Drug_802
0.8192,0.8192,ACH-000363,Drug_435
0.8797,0.8797,ACH-000363,Drug_1005
0.8412,0.8412,ACH-000363,Drug_1040
0.4395,0.4395,ACH-000364,Drug_490
0.8317,0.8317,ACH-000364,Drug_558
0.7054,0.7054,ACH-000364,Drug_195
0.7583,0.7583,ACH-000364,Drug_1087
0.9207,0.9207,ACH-000364,Drug_768
0.4532,0.4532,ACH-000364,Drug_1127
0.877,0.877,ACH-000364,Drug_685
0.8029,0.8029,ACH-000364,Drug_413
0.948,0.948,ACH-000364,Drug_564
0.8433,0.8433,ACH-000364,Drug_1520
0.842,0.842,ACH-000364,Drug_643
0.8864,0.8864,ACH-000364,Drug_883
0.5104,0.5104,ACH-000364,Drug_614
0.9075,0.9075,ACH-000364,Drug_435
0.8564,0.8564,ACH-000364,Drug_665
0.7318,0.7318,ACH-000365,Drug_1326
0.3778,0.3778,ACH-000365,Drug_490
0.7726,0.7726,ACH-000365,Drug_558
0.4859,0.4859,ACH-000365,Drug_895
0.4721,0.4721,ACH-000365,Drug_195
0.9612,0.9612,ACH-000365,Drug_1087
0.6977,0.6977,ACH-000365,Drug_768
0.2948,0.2948,ACH-000365,Drug_1127
0.9296,0.9296,ACH-000365,Drug_685
0.7801,0.7801,ACH-000365,Drug_413
0.7736,0.7736,ACH-000365,Drug_870
0.7467,0.7467,ACH-000365,Drug_1520
0.7251,0.7251,ACH-000365,Drug_643
0.9147,0.9147,ACH-000365,Drug_883
0.6128,0.6128,ACH-000365,Drug_614
0.6993,0.6993,ACH-000365,Drug_802
0.7792,0.7792,ACH-000365,Drug_435
0.8729,0.8729,ACH-000365,Drug_1507
0.6397,0.6397,ACH-000365,Drug_665
0.7587,0.7587,ACH-000365,Drug_1005
0.7724,0.7724,ACH-000365,Drug_1040
0.7144,0.7144,ACH-000366,Drug_749
0.3838,0.3838,ACH-000366,Drug_490
0.8875,0.8875,ACH-000366,Drug_558
0.5784,0.5784,ACH-000366,Drug_195
0.8256,0.8256,ACH-000366,Drug_768
0.3572,0.3572,ACH-000366,Drug_1127
0.9258,0.9258,ACH-000366,Drug_685
0.9825,0.9825,ACH-000366,Drug_564
0.7422,0.7422,ACH-000366,Drug_1520
0.7883,0.7883,ACH-000366,Drug_643
0.8632,0.8632,ACH-000366,Drug_883
0.6596,0.6596,ACH-000366,Drug_614
0.8275,0.8275,ACH-000366,Drug_802
0.9654,0.9654,ACH-000366,Drug_1507
0.8012,0.8012,ACH-000366,Drug_665
0.7696,0.7696,ACH-000366,Drug_1005
0.8003,0.8003,ACH-000366,Drug_1040
0.8194,0.8194,ACH-000372,Drug_749
0.7834,0.7834,ACH-000372,Drug_558
0.4171,0.4171,ACH-000372,Drug_895
0.9148,0.9148,ACH-000372,Drug_1279
0.7357,0.7357,ACH-000372,Drug_1087
0.7682,0.7682,ACH-000372,Drug_768
0.2771,0.2771,ACH-000372,Drug_1127
0.7705,0.7705,ACH-000372,Drug_685
0.897,0.897,ACH-000372,Drug_564
0.6787,0.6787,ACH-000372,Drug_870
0.8438,0.8438,ACH-000372,Drug_883
0.8115,0.8115,ACH-000372,Drug_802
0.8092,0.8092,ACH-000372,Drug_435
0.8573,0.8573,ACH-000372,Drug_1507
0.8665,0.8665,ACH-000375,Drug_749
0.499,0.499,ACH-000375,Drug_490
0.8139,0.8139,ACH-000375,Drug_558
0.5289,0.5289,ACH-000375,Drug_195
0.8696,0.8696,ACH-000375,Drug_1279
0.8203,0.8203,ACH-000375,Drug_1087
0.3534,0.3534,ACH-000375,Drug_1127
0.9255,0.9255,ACH-000375,Drug_685
0.9229,0.9229,ACH-000375,Drug_564
0.7289,0.7289,ACH-000375,Drug_870
0.8158,0.8158,ACH-000375,Drug_1520
0.8553,0.8553,ACH-000375,Drug_883
0.4826,0.4826,ACH-000375,Drug_614
0.864,0.864,ACH-000375,Drug_435
0.8138,0.8138,ACH-000375,Drug_1507
0.7667,0.7667,ACH-000375,Drug_665
0.8092,0.8092,ACH-000375,Drug_1005
0.9721,0.9721,ACH-000375,Drug_1040
0.8852,0.8852,ACH-000376,Drug_749
0.9424,0.9424,ACH-000376,Drug_1326
0.5252,0.5252,ACH-000376,Drug_490
0.5843,0.5843,ACH-000376,Drug_895
0.6166,0.6166,ACH-000376,Drug_195
0.8588,0.8588,ACH-000376,Drug_1279
0.8752,0.8752,ACH-000376,Drug_768
0.4395,0.4395,ACH-000376,Drug_1127
0.9194,0.9194,ACH-000376,Drug_685
0.7195,0.7195,ACH-000376,Drug_870
0.7738,0.7738,ACH-000376,Drug_1520
0.7891,0.7891,ACH-000376,Drug_643
0.9286,0.9286,ACH-000376,Drug_883
0.9005,0.9005,ACH-000376,Drug_802
0.8437,0.8437,ACH-000376,Drug_435
0.7741,0.7741,ACH-000376,Drug_1005
0.8343,0.8343,ACH-000376,Drug_1040
0.841,0.841,ACH-000378,Drug_1326
0.5905,0.5905,ACH-000378,Drug_490
0.8948,0.8948,ACH-000378,Drug_558
0.855,0.855,ACH-000378,Drug_768
0.4883,0.4883,ACH-000378,Drug_1127
0.8285,0.8285,ACH-000378,Drug_685
0.8864,0.8864,ACH-000378,Drug_413
0.8402,0.8402,ACH-000378,Drug_564
0.8343,0.8343,ACH-000378,Drug_870
0.9496,0.9496,ACH-000378,Drug_1520
0.8459,0.8459,ACH-000378,Drug_643
0.8434,0.8434,ACH-000378,Drug_883
0.6054,0.6054,ACH-000378,Drug_614
0.8162,0.8162,ACH-000378,Drug_802
0.9425,0.9425,ACH-000378,Drug_435
0.9377,0.9377,ACH-000378,Drug_1507
0.805,0.805,ACH-000378,Drug_665
0.8569,0.8569,ACH-000378,Drug_1005
0.8569,0.8569,ACH-000378,Drug_1040
0.7549,0.7549,ACH-000380,Drug_749
0.938,0.938,ACH-000380,Drug_1326
0.3066,0.3066,ACH-000380,Drug_490
0.9155,0.9155,ACH-000380,Drug_558
0.9625,0.9625,ACH-000380,Drug_1279
0.8948,0.8948,ACH-000380,Drug_1087
0.7521,0.7521,ACH-000380,Drug_768
0.883,0.883,ACH-000380,Drug_685
0.7135,0.7135,ACH-000380,Drug_870
0.7402,0.7402,ACH-000380,Drug_1520
0.9102,0.9102,ACH-000380,Drug_643
0.933,0.933,ACH-000380,Drug_883
0.5429,0.5429,ACH-000380,Drug_614
0.838,0.838,ACH-000380,Drug_802
0.9853,0.9853,ACH-000380,Drug_435
0.8753,0.8753,ACH-000380,Drug_1507
0.9912,0.9912,ACH-000380,Drug_665
0.8245,0.8245,ACH-000380,Drug_1005
0.9455,0.9455,ACH-000380,Drug_1040
0.815,0.815,ACH-000381,Drug_749
0.7429,0.7429,ACH-000381,Drug_1326
0.5403,0.5403,ACH-000381,Drug_490
0.957,0.957,ACH-000381,Drug_558
0.7826,0.7826,ACH-000381,Drug_895
0.789,0.789,ACH-000381,Drug_195
0.9739,0.9739,ACH-000381,Drug_1279
0.7163,0.7163,ACH-000381,Drug_1087
0.5155,0.5155,ACH-000381,Drug_1127
0.7747,0.7747,ACH-000381,Drug_685
0.9225,0.9225,ACH-000381,Drug_413
0.9077,0.9077,ACH-000381,Drug_564
0.825,0.825,ACH-000381,Drug_870
0.7823,0.7823,ACH-000381,Drug_1520
0.9987,0.9987,ACH-000381,Drug_643
0.7145,0.7145,ACH-000381,Drug_614
0.9644,0.9644,ACH-000381,Drug_435
0.8943,0.8943,ACH-000381,Drug_1507
0.9608,0.9608,ACH-000381,Drug_1040
0.7844,0.7844,ACH-000383,Drug_749
0.4428,0.4428,ACH-000383,Drug_490
0.5188,0.5188,ACH-000383,Drug_895
0.7909,0.7909,ACH-000383,Drug_1279
0.6988,0.6988,ACH-000383,Drug_1087
0.8403,0.8403,ACH-000383,Drug_768
0.4017,0.4017,ACH-000383,Drug_1127
0.8847,0.8847,ACH-000383,Drug_685
0.9247,0.9247,ACH-000383,Drug_413
0.9248,0.9248,ACH-000383,Drug_564
0.7476,0.7476,ACH-000383,Drug_870
0.9201,0.9201,ACH-000383,Drug_643
0.7946,0.7946,ACH-000383,Drug_883
0.5155,0.5155,ACH-000383,Drug_614
0.8537,0.8537,ACH-000383,Drug_802
0.7464,0.7464,ACH-000383,Drug_435
0.9826,0.9826,ACH-000383,Drug_1507
0.7882,0.7882,ACH-000383,Drug_665
0.6982,0.6982,ACH-000383,Drug_1005
0.98,0.98,ACH-000383,Drug_1040
0.7677,0.7677,ACH-000384,Drug_749
0.8447,0.8447,ACH-000384,Drug_1326
0.5222,0.5222,ACH-000384,Drug_490
0.985,0.985,ACH-000384,Drug_558
0.6073,0.6073,ACH-000384,Drug_895
0.6765,0.6765,ACH-000384,Drug_195
0.8877,0.8877,ACH-000384,Drug_1279
0.6184,0.6184,ACH-000384,Drug_1087
0.8133,0.8133,ACH-000384,Drug_768
0.3154,0.3154,ACH-000384,Drug_1127
0.8607,0.8607,ACH-000384,Drug_413
0.8908,0.8908,ACH-000384,Drug_564
0.7497,0.7497,ACH-000384,Drug_1520
0.8601,0.8601,ACH-000384,Drug_883
0.5693,0.5693,ACH-000384,Drug_614
0.8806,0.8806,ACH-000384,Drug_802
0.8474,0.8474,ACH-000384,Drug_435
0.9177,0.9177,ACH-000384,Drug_1507
0.8569,0.8569,ACH-000384,Drug_665
0.8238,0.8238,ACH-000384,Drug_1005
0.8516,0.8516,ACH-000384,Drug_1040
0.8079,0.8079,ACH-000386,Drug_749
0.6388,0.6388,ACH-000386,Drug_1326
0.8912,0.8912,ACH-000386,Drug_558
0.6242,0.6242,ACH-000386,Drug_895
0.6228,0.6228,ACH-000386,Drug_195
0.888,0.888,ACH-000386,Drug_1279
0.6195,0.6195,ACH-000386,Drug_1087
0.8261,0.8261,ACH-000386,Drug_768
0.7386,0.7386,ACH-000386,Drug_685
0.911,0.911,ACH-000386,Drug_564
0.6578,0.6578,ACH-000386,Drug_870
0.6985,0.6985,ACH-000386,Drug_1520
0.6219,0.6219,ACH-000386,Drug_643
0.8187,0.8187,ACH-000386,Drug_883
0.7411,0.7411,ACH-000386,Drug_614
0.8352,0.8352,ACH-000386,Drug_435
0.83,0.83,ACH-000386,Drug_1507
1.0,1.0,ACH-000386,Drug_665
0.8439,0.8439,ACH-000386,Drug_1005
0.9989,0.9989,ACH-000386,Drug_1040
0.8431,0.8431,ACH-000389,Drug_749
0.866,0.866,ACH-000389,Drug_1326
0.5,0.5,ACH-000389,Drug_490
0.6667,0.6667,ACH-000389,Drug_195
0.9306,0.9306,ACH-000389,Drug_1087
0.4373,0.4373,ACH-000389,Drug_1127
0.9909,0.9909,ACH-000389,Drug_685
0.8121,0.8121,ACH-000389,Drug_413
0.8304,0.8304,ACH-000389,Drug_564
0.7918,0.7918,ACH-000389,Drug_870
0.7344,0.7344,ACH-000389,Drug_1520
0.757,0.757,ACH-000389,Drug_643
0.9416,0.9416,ACH-000389,Drug_883
0.5523,0.5523,ACH-000389,Drug_614
0.9828,0.9828,ACH-000389,Drug_435
0.8165,0.8165,ACH-000389,Drug_1507
0.7576,0.7576,ACH-000389,Drug_1005
0.8766,0.8766,ACH-000389,Drug_1040
0.7305,0.7305,ACH-000390,Drug_1326
0.4387,0.4387,ACH-000390,Drug_490
0.8223,0.8223,ACH-000390,Drug_558
0.4772,0.4772,ACH-000390,Drug_195
0.8242,0.8242,ACH-000390,Drug_1087
0.9102,0.9102,ACH-000390,Drug_768
0.2888,0.2888,ACH-000390,Drug_1127
0.8558,0.8558,ACH-000390,Drug_413
0.7292,0.7292,ACH-000390,Drug_1520
0.8144,0.8144,ACH-000390,Drug_643
0.7606,0.7606,ACH-000390,Drug_883
0.8612,0.8612,ACH-000390,Drug_802
0.7313,0.7313,ACH-000390,Drug_435
0.7691,0.7691,ACH-000390,Drug_665
0.8517,0.8517,ACH-000390,Drug_1005
0.96,0.96,ACH-000390,Drug_1040
0.8136,0.8136,ACH-000392,Drug_749
0.7298,0.7298,ACH-000392,Drug_1326
0.4648,0.4648,ACH-000392,Drug_490
0.6253,0.6253,ACH-000392,Drug_195
0.867,0.867,ACH-000392,Drug_1279
0.729,0.729,ACH-000392,Drug_1087
0.9384,0.9384,ACH-000392,Drug_768
0.686,0.686,ACH-000392,Drug_1127
0.8864,0.8864,ACH-000392,Drug_413
0.9852,0.9852,ACH-000392,Drug_564
0.8498,0.8498,ACH-000392,Drug_870
0.781,0.781,ACH-000392,Drug_1520
0.9136,0.9136,ACH-000392,Drug_643
0.775,0.775,ACH-000392,Drug_883
0.7433,0.7433,ACH-000392,Drug_614
0.838,0.838,ACH-000392,Drug_802
0.6495,0.6495,ACH-000392,Drug_435
0.8371,0.8371,ACH-000392,Drug_1507
0.823,0.823,ACH-000392,Drug_1005
0.9066,0.9066,ACH-000392,Drug_1040
0.8076,0.8076,ACH-000393,Drug_749
0.8201,0.8201,ACH-000393,Drug_1326
0.5007,0.5007,ACH-000393,Drug_490
0.838,0.838,ACH-000393,Drug_558
0.5844,0.5844,ACH-000393,Drug_895
0.5998,0.5998,ACH-000393,Drug_195
0.8748,0.8748,ACH-000393,Drug_1087
0.5056,0.5056,ACH-000393,Drug_1127
0.8804,0.8804,ACH-000393,Drug_685
0.8459,0.8459,ACH-000393,Drug_413
0.7898,0.7898,ACH-000393,Drug_1520
0.7531,0.7531,ACH-000393,Drug_643
0.8534,0.8534,ACH-000393,Drug_883
0.6141,0.6141,ACH-000393,Drug_614
0.855,0.855,ACH-000393,Drug_802
0.9066,0.9066,ACH-000393,Drug_435
0.8611,0.8611,ACH-000393,Drug_665
0.8216,0.8216,ACH-000393,Drug_1005
1.0,1.0,ACH-000393,Drug_1040
0.8256,0.8256,ACH-000396,Drug_1326
0.5414,0.5414,ACH-000396,Drug_490
1.0,1.0,ACH-000396,Drug_558
0.8397,0.8397,ACH-000396,Drug_1087
0.9756,0.9756,ACH-000396,Drug_768
0.8856,0.8856,ACH-000396,Drug_685
0.9836,0.9836,ACH-000396,Drug_564
0.8638,0.8638,ACH-000396,Drug_870
0.9267,0.9267,ACH-000396,Drug_1520
0.8693,0.8693,ACH-000396,Drug_643
0.6789,0.6789,ACH-000396,Drug_614
0.9004,0.9004,ACH-000396,Drug_802
0.9661,0.9661,ACH-000396,Drug_435
0.9621,0.9621,ACH-000396,Drug_1507
0.9456,0.9456,ACH-000396,Drug_665
0.8634,0.8634,ACH-000396,Drug_1040
0.8545,0.8545,ACH-000397,Drug_749
0.8819,0.8819,ACH-000397,Drug_1326
0.5569,0.5569,ACH-000397,Drug_490
1.0,1.0,ACH-000397,Drug_558
0.7182,0.7182,ACH-000397,Drug_895
0.7482,0.7482,ACH-000397,Drug_195
0.9113,0.9113,ACH-000397,Drug_768
0.5715,0.5715,ACH-000397,Drug_1127
0.8851,0.8851,ACH-000397,Drug_413
0.9185,0.9185,ACH-000397,Drug_564
0.896,0.896,ACH-000397,Drug_870
0.9783,0.9783,ACH-000397,Drug_883
0.9186,0.9186,ACH-000397,Drug_435
0.9524,0.9524,ACH-000397,Drug_1507
0.9169,0.9169,ACH-000397,Drug_665
0.952,0.952,ACH-000397,Drug_1005
0.9602,0.9602,ACH-000397,Drug_1040
0.8332,0.8332,ACH-000400,Drug_1326
0.5585,0.5585,ACH-000400,Drug_490
0.95,0.95,ACH-000400,Drug_558
0.7762,0.7762,ACH-000400,Drug_195
0.9612,0.9612,ACH-000400,Drug_1279
0.5646,0.5646,ACH-000400,Drug_1087
0.9722,0.9722,ACH-000400,Drug_768
0.7537,0.7537,ACH-000400,Drug_1127
0.6525,0.6525,ACH-000400,Drug_685
0.7713,0.7713,ACH-000400,Drug_413
0.8135,0.8135,ACH-000400,Drug_870
0.7099,0.7099,ACH-000400,Drug_1520
0.8677,0.8677,ACH-000400,Drug_643
0.8149,0.8149,ACH-000400,Drug_883
0.576,0.576,ACH-000400,Drug_614
0.788,0.788,ACH-000400,Drug_435
0.9487,0.9487,ACH-000400,Drug_1507
0.8159,0.8159,ACH-000400,Drug_1005
0.8045,0.8045,ACH-000400,Drug_1040
0.8284,0.8284,ACH-000402,Drug_749
0.7168,0.7168,ACH-000402,Drug_1326
0.9769,0.9769,ACH-000402,Drug_558
0.5116,0.5116,ACH-000402,Drug_195
0.9312,0.9312,ACH-000402,Drug_1279
0.9877,0.9877,ACH-000402,Drug_1087
0.3315,0.3315,ACH-000402,Drug_1127
0.9728,0.9728,ACH-000402,Drug_685
0.9185,0.9185,ACH-000402,Drug_413
0.929,0.929,ACH-000402,Drug_564
0.7771,0.7771,ACH-000402,Drug_870
0.7494,0.7494,ACH-000402,Drug_643
0.9236,0.9236,ACH-000402,Drug_802
0.8253,0.8253,ACH-000402,Drug_435
0.9394,0.9394,ACH-000402,Drug_1507
0.7218,0.7218,ACH-000402,Drug_665
0.7766,0.7766,ACH-000402,Drug_1005
0.9956,0.9956,ACH-000402,Drug_1040
0.7975,0.7975,ACH-000403,Drug_749
0.4422,0.4422,ACH-000403,Drug_490
0.9282,0.9282,ACH-000403,Drug_558
0.6779,0.6779,ACH-000403,Drug_195
0.8425,0.8425,ACH-000403,Drug_1279
0.4806,0.4806,ACH-000403,Drug_1087
0.8361,0.8361,ACH-000403,Drug_768
0.4249,0.4249,ACH-000403,Drug_1127
0.5244,0.5244,ACH-000403,Drug_685
0.8796,0.8796,ACH-000403,Drug_413
0.7408,0.7408,ACH-000403,Drug_1520
0.8384,0.8384,ACH-000403,Drug_883
0.5548,0.5548,ACH-000403,Drug_614
0.8268,0.8268,ACH-000403,Drug_802
0.8865,0.8865,ACH-000403,Drug_435
0.859,0.859,ACH-000403,Drug_1507
0.8679,0.8679,ACH-000403,Drug_1005
0.9796,0.9796,ACH-000403,Drug_1040
0.7592,0.7592,ACH-000404,Drug_749
0.7721,0.7721,ACH-000404,Drug_1326
0.4421,0.4421,ACH-000404,Drug_490
0.8991,0.8991,ACH-000404,Drug_558
0.839,0.839,ACH-000404,Drug_1279
0.5692,0.5692,ACH-000404,Drug_1087
0.9113,0.9113,ACH-000404,Drug_768
0.4287,0.4287,ACH-000404,Drug_1127
0.6815,0.6815,ACH-000404,Drug_685
0.8302,0.8302,ACH-000404,Drug_413
0.7251,0.7251,ACH-000404,Drug_870
0.8606,0.8606,ACH-000404,Drug_643
0.9885,0.9885,ACH-000404,Drug_883
0.815,0.815,ACH-000404,Drug_802
0.8396,0.8396,ACH-000404,Drug_1507
0.9678,0.9678,ACH-000404,Drug_665
0.8129,0.8129,ACH-000404,Drug_1005
0.9825,0.9825,ACH-000404,Drug_1040
0.8171,0.8171,ACH-000406,Drug_749
0.9011,0.9011,ACH-000406,Drug_1326
0.4474,0.4474,ACH-000406,Drug_490
0.8276,0.8276,ACH-000406,Drug_558
0.5703,0.5703,ACH-000406,Drug_895
0.5781,0.5781,ACH-000406,Drug_195
0.7742,0.7742,ACH-000406,Drug_1087
0.7934,0.7934,ACH-000406,Drug_768
0.8671,0.8671,ACH-000406,Drug_685
0.8432,0.8432,ACH-000406,Drug_413
0.8434,0.8434,ACH-000406,Drug_564
0.7689,0.7689,ACH-000406,Drug_870
0.8896,0.8896,ACH-000406,Drug_1520
0.8,0.8,ACH-000406,Drug_643
0.9307,0.9307,ACH-000406,Drug_883
0.5026,0.5026,ACH-000406,Drug_614
0.8147,0.8147,ACH-000406,Drug_802
0.823,0.823,ACH-000406,Drug_435
0.9736,0.9736,ACH-000406,Drug_1507
0.9636,0.9636,ACH-000406,Drug_665
0.8057,0.8057,ACH-000406,Drug_1040
0.9342,0.9342,ACH-000408,Drug_749
0.8609,0.8609,ACH-000408,Drug_1326
0.5662,0.5662,ACH-000408,Drug_490
0.5771,0.5771,ACH-000408,Drug_195
0.4255,0.4255,ACH-000408,Drug_1127
0.9192,0.9192,ACH-000408,Drug_685
0.9725,0.9725,ACH-000408,Drug_564
0.8754,0.8754,ACH-000408,Drug_643
0.6175,0.6175,ACH-000408,Drug_614
0.91,0.91,ACH-000408,Drug_802
